code	observations	Cluster_1	Cluster_2	Cluster_3	Cluster_4	Cluster_5	Cluster_6	Cluster_7	Cluster_8	Cluster_9	Cluster_10	Cluster_11	Cluster_12	Cluster_13	Cluster_14	Cluster_15	Cluster_16	Cluster_17	Cluster_18	Cluster_19	Cluster_20	Cluster_21	Cluster_22	Cluster_23	Cluster_24	Cluster_25	Cluster_26	Cluster_27	Cluster_28	Cluster_29	Cluster_30	Cluster_31	Cluster_32	Cluster_33	Cluster_34	Cluster_35	Cluster_36	Cluster_37	Cluster_38	Cluster_39	Cluster_40	Cluster_41	Cluster_43	Cluster_44	Cluster_45	Cluster_46	Cluster_47	Cluster_48	Cluster_49	Cluster_50	Cluster_51	Cluster_52	Cluster_53	Cluster_54	Cluster_55	Cluster_56	Cluster_57	Cluster_59	Cluster_61	Cluster_62	Cluster_63	Cluster_64	Cluster_65	Cluster_66	Cluster_67	Cluster_68	Cluster_69	Cluster_70	Cluster_71	Cluster_72	Cluster_74	Cluster_75	Cluster_77	Cluster_78	Cluster_79	Cluster_80	Cluster_81	Cluster_82	Cluster_83	Cluster_84	Cluster_85	Cluster_86	Cluster_87	Cluster_88	Cluster_90	Cluster_91	Cluster_92	Cluster_93	Cluster_96	Cluster_97	Cluster_98	Cluster_99	Cluster_101	Cluster_103	Cluster_105	Cluster_106	Cluster_107	Cluster_108	Cluster_109	Cluster_110	Cluster_112	Cluster_113	Cluster_114	Cluster_115	Cluster_117	Cluster_118	Cluster_119	Cluster_121	Cluster_122	Cluster_123	Cluster_125	Cluster_128	Cluster_129	Cluster_130	Cluster_131	Cluster_133	Cluster_134	Cluster_135	Cluster_136	Cluster_137	Cluster_139	Cluster_140	Cluster_141	Cluster_142	Cluster_145	Cluster_148	Cluster_150	Cluster_151	Cluster_153	Cluster_154	Cluster_156	Cluster_157	Cluster_158	Cluster_159	Cluster_160	Cluster_161	Cluster_163	Cluster_164	Cluster_165	Cluster_167	Cluster_169	Cluster_170	Cluster_171	Cluster_172	Cluster_173	Cluster_174	Cluster_175	Cluster_176	Cluster_177	Cluster_178	Cluster_180	Cluster_182	Cluster_183	Cluster_185	Cluster_186	Cluster_188	Cluster_189	Cluster_191	Cluster_192	Cluster_195	Cluster_196	Cluster_199	Cluster_200	Cluster_201	Cluster_203	Cluster_204	Cluster_205	Cluster_206	Cluster_207	Cluster_208	Cluster_209	Cluster_211	Cluster_212	Cluster_220	Cluster_221	Cluster_223	Cluster_224	Cluster_225	Cluster_226	Cluster_228	Cluster_229	Cluster_230	Cluster_231	Cluster_233	Cluster_234	Cluster_235	Cluster_236	Cluster_237	Cluster_239	Cluster_240	Cluster_241	Cluster_242	Cluster_243	Cluster_244	Cluster_253	Cluster_256	Cluster_257	Cluster_259	Cluster_260	Cluster_261	Cluster_262	Cluster_265	Cluster_266	Cluster_269	Cluster_270	Cluster_271	Cluster_272	Cluster_275	Cluster_278	Cluster_280	Cluster_281	Cluster_282	Cluster_283	Cluster_284	Cluster_286	Cluster_287	Cluster_288	Cluster_290	Cluster_292	Cluster_293	Cluster_296	Cluster_297	Cluster_299	Cluster_302	Cluster_304	Cluster_306	Cluster_308	Cluster_311	Cluster_316	Cluster_317	Cluster_320	Cluster_323	Cluster_324	Cluster_325	Cluster_327	Cluster_328	Cluster_329	Cluster_331	Cluster_332	Cluster_333	Cluster_336	Cluster_337	Cluster_340	Cluster_346	Cluster_347	Cluster_349	Cluster_356	Cluster_358	Cluster_359	Cluster_363	Cluster_364	Cluster_367	Cluster_371	Cluster_372	Cluster_373	Cluster_375	Cluster_376	Cluster_378	Cluster_386	Cluster_390	Cluster_410	Cluster_411	Cluster_413	Cluster_415	Cluster_421	Cluster_422	Cluster_423	Cluster_432	Cluster_442	Cluster_444	Cluster_448	Cluster_460	Cluster_485	Cluster_488	Cluster_493	Cluster_504	Cluster_525	Cluster_553	Cluster_556	Cluster_559	Cluster_566	Cluster_598	Cluster_662	Cluster_766
s119	19799	1344	12161	2972	295	0	52	5	32	23	92	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	3	2	0	206	0	0	0	0	0	0	0	7	62	5	0	0	0	0	10	4	297	0	522	629	0	1	0	0	26	0	69	0	3	0	0	0	0	147	0	11	0	1	0	1	0	0	0	0	22	10	0	0	0	0	4	1	0	0	5	0	10	100	0	20	0	0	0	0	0	0	0	0	107	0	0	1	0	0	0	0	0	19	0	0	4	7	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	20	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	5	0	0	0	0	1	1	0	0	0	0	15	0	0	56	0	0	0	0	3	0	0	0	0	5	0	23	12	0	0	0	7	0	5	47	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	4	0	0	0	0	0	0	0	0	1	0	0	1	0	2	11	0	0	0	0	0	34	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
s177	19943	7727	3441	240	1804	10	3439	5	359	55	163	0	0	24	0	0	4	186	8	0	0	0	0	20	0	71	88	7	32	0	83	0	824	0	1	0	0	0	76	0	21	19	0	0	0	22	55	63	0	58	3	379	0	22	0	0	11	24	4	0	3	0	0	0	0	0	3	9	11	0	0	0	0	0	0	10	0	0	0	0	14	0	6	0	0	0	16	20	13	0	14	0	0	0	6	0	0	0	0	0	0	0	7	2	8	0	1	0	1	20	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	3	0	0	4	3	3	0	21	0	8	0	0	0	0	32	0	0	0	4	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	10	4	0	0	0	0	0	2	0	0	2	0	0	0	0	5	1	0	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	124	10	0	0	11	0	1	0	0	0	0	0	0	0	0	5	4	0	0	0	1	0	0	0	0	0	0	0	2	11	0	0	12	9	0	15	0	0	0	0	0	0	0	0	0	0	4	0	21	2	2	0	2	0	2	0	0	0	0	6	2	0	3	0	4	2	4	0	12	0	20	3	0	0	0	0	2	0
s046	20107	3296	8451	3	968	329	665	31	0	0	5111	0	0	1	0	0	53	0	0	0	0	0	0	5	0	0	0	22	0	0	294	0	0	0	0	0	0	0	0	0	5	0	21	0	0	19	16	187	0	185	0	0	2	0	13	0	91	33	0	0	0	27	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	25	25	0	35	2	0	0	0	0	0	16	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	7	0	29	0	5	0	1	1	0	0	0	4	0	1	2	0	0	0	3	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	2	0	0	0	0	0	8	0	0	2	0	1	0	2	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0
s181	20115	2673	2	2057	1768	3	700	8430	3	84	30	2	0	11	0	0	6	0	0	0	0	0	0	18	0	232	0	1	0	0	11	4	0	0	0	0	0	1270	6	0	5	894	0	0	0	27	14	0	0	0	33	253	30	0	0	0	0	16	90	11	1	343	1	0	0	0	0	0	0	0	0	0	137	0	0	4	0	25	0	154	8	0	28	100	5	11	27	0	0	0	0	0	0	0	8	0	0	7	0	0	0	4	319	0	0	0	2	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	13	0	0	0	3	0	0	0	0	0	7	0	0	0	30	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	20	0	0	23	0	0	0	0	0	13	0	0	0	4	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	2	28	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	37	2	0	0	0	0	0	0	0	1	0	0	16	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
s045	20384	6576	8396	0	2007	1248	129	84	79	33	25	1	0	0	0	0	384	0	0	0	0	0	0	318	0	0	94	0	0	0	133	0	0	0	0	0	0	0	1	0	5	1	27	0	0	13	2	92	0	111	0	0	3	0	22	0	38	45	0	0	7	0	0	0	0	0	0	0	31	0	0	0	2	0	0	0	1	1	0	0	15	0	0	2	1	0	0	18	11	1	19	9	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	39	6	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	1	3	0	0	0	1	10	0	8	0	1	0	0	1	0	0	0	0	0	0	0	0	220	0	3	0	0	4	0	0	0	0	1	0	2	0	0	2	0	0	14	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	4	3	0	0	0	0	0	2	0	0	0	0	0	4	0	1	1	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s122	20821	7303	61	4706	1522	27	1197	89	4	543	164	1	0	1	0	9	519	0	0	0	0	0	0	24	0	1	0	0	0	0	13	39	0	0	0	0	0	0	2	1964	81	0	1	0	1306	38	51	1	27	2	26	0	0	0	1	4	1	6	10	208	49	0	3	0	0	0	19	8	0	11	14	0	5	0	0	11	0	0	0	0	16	0	0	0	31	190	15	0	1	78	6	0	0	0	0	0	0	0	8	0	0	0	29	0	4	0	3	0	0	0	0	15	16	0	0	0	0	1	0	18	0	0	18	6	10	0	3	0	0	2	0	2	6	0	0	0	13	0	8	0	0	0	0	6	4	0	0	0	2	0	0	2	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	1	0	0	0	4	0	2	0	0	0	30	2	0	2	0	0	0	0	0	0	0	0	0	1	64	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	17	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	2	0	8	0	0	0	0	0	4	0	1	36	0	0	0	2	0	0	0	1	2	0	4	0	0	4	0	1	0	0	0	0	0	0	0	0	0	1	0
s130	20981	3180	17	9281	1945	127	1261	980	612	140	129	0	0	16	0	408	18	0	90	0	0	0	0	75	0	71	0	1	0	0	13	0	0	409	3	1	0	0	71	0	31	0	0	0	0	109	97	0	80	0	82	0	1	0	12	715	0	18	8	9	4	0	0	0	0	0	0	5	0	43	40	0	0	0	0	5	0	0	0	44	9	1	12	8	1	62	0	0	0	6	2	5	0	0	0	0	0	8	0	0	0	74	0	4	0	45	0	0	0	200	0	12	10	0	2	1	29	0	0	0	0	20	17	0	0	0	23	0	14	3	0	0	9	0	2	0	9	0	9	2	0	0	0	5	0	0	0	6	0	0	0	2	10	0	0	11	0	0	0	0	0	0	0	0	5	4	0	0	0	4	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	17	0	0	0	1	61	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	22	0	0	0	0	5	27	0	0	0	0	0	1	0	0	0	0	0	1	0	6	10	0	0	0	0	1	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	1
s073	21146	16342	40	13	1193	2003	75	33	3	0	10	1	0	0	0	0	1	0	0	0	6	74	0	11	0	9	381	0	0	0	7	0	0	0	0	0	0	0	14	0	43	0	0	0	0	111	14	2	0	2	0	0	0	13	222	0	0	7	0	2	52	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	43	0	0	2	8	0	0	0	1	0	1	102	0	0	21	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	28	13	0	0	0	3	0	2	30	0	0	0	2	6	0	0	0	15	0	0	5	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	3	11	0	20	0	1	12	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	3	0	0	0	0	5	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0
s192	21158	6512	15	5938	1656	426	44	51	32	2051	158	0	69	2	0	988	155	572	0	0	1231	3	0	105	0	9	7	20	171	0	6	0	0	11	0	0	1	0	153	0	77	66	0	0	1	39	1	0	145	0	22	0	0	0	9	11	0	3	10	1	0	0	5	0	0	0	0	6	0	0	72	0	0	0	0	0	0	0	1	2	14	0	5	0	1	0	10	0	0	4	1	11	0	0	3	0	0	9	0	0	0	0	0	1	8	0	2	1	0	0	0	13	13	0	3	0	0	6	10	0	0	0	10	0	9	0	0	9	0	13	0	2	6	2	1	4	0	22	0	2	0	12	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	30	0	0	0	2	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	1	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	4	0	0	2	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s128	21159	2811	237	8273	1284	12	4284	848	75	311	305	0	0	7	0	267	9	0	0	0	0	0	2	31	0	103	0	22	9	0	41	0	0	101	2	15	1	0	32	0	9	0	0	0	0	94	503	29	0	31	279	1	2	3	0	59	0	54	20	1	0	0	1	0	0	1	0	0	0	11	42	0	0	0	0	0	1	0	0	78	19	0	0	17	8	0	22	3	4	14	0	0	0	0	1	0	0	6	0	0	0	82	57	0	0	5	0	0	0	6	0	22	15	0	1	5	11	0	0	2	0	10	38	0	0	0	4	0	0	0	0	2	10	0	1	0	99	0	57	1	0	0	0	26	0	0	0	3	1	0	0	6	7	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	57	1	25	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	0	4	0	3	0	0	0	0	9	0	0	0	0	0	3	0	1	0	0	0	0	4	0	0	0	0	0	28	5	0	0	0	0	0	0	0	0	0	0	3	7	0	17	0	0	8	12	0	1	0	2	0	13	0	0	2	0	2	0	0	0	6	0	0	0	0	0	3	0	38	17
s048	21169	7884	7754	2	2062	728	73	582	32	0	8	0	0	0	0	0	93	0	0	0	0	0	0	13	0	0	0	0	0	0	200	0	17	0	4	0	0	0	1	0	696	0	39	0	0	40	0	183	0	170	2	0	23	0	20	0	49	88	0	1	0	0	0	0	0	0	0	0	14	0	0	0	14	0	5	0	0	6	0	0	25	0	0	22	1	0	2	40	21	1	40	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	71	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	1	6	0	0	0	4	0	0	5	0	0	1	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	9	1	0	6	0	1	1	0	1	0	5	1	2	0	0	0	2	1	2	0	0	2	0	0	0	3	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	1	0	2	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
s042	21183	3443	4999	4	1134	733	2233	7347	7	0	233	0	0	0	0	0	6	0	0	0	0	0	0	16	162	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	30	0	11	0	0	8	11	22	0	107	17	0	104	0	1	0	8	18	0	0	0	0	0	0	0	0	0	1	11	0	0	0	31	0	59	0	0	37	0	0	2	0	0	81	0	0	0	32	6	0	6	11	0	0	2	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	3	0	0	0	14	0	2	0	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	18	2	0	0	0	13	0	1	0	0	0	15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	5	0	11	1	1	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	14	0	0	6	0	0	0	0	0	5
s170	21251	1766	11569	229	191	1122	0	1952	5	82	1	0	0	0	0	0	30	1	0	1184	0	0	0	22	1	28	0	125	0	0	150	0	0	0	0	0	4	0	0	0	117	4	160	0	0	0	0	90	2	164	69	0	255	28	14	0	78	33	50	0	3	24	136	429	0	0	0	0	78	17	0	201	25	0	0	0	3	60	0	4	1	0	0	24	6	0	1	36	17	2	19	14	0	0	2	212	0	19	3	0	1	0	0	0	4	0	0	0	16	8	0	1	0	0	4	6	0	12	0	52	0	0	4	0	10	0	4	0	6	1	0	2	0	0	0	0	0	0	0	1	12	0	11	0	0	0	3	17	3	0	0	2	1	0	0	0	0	20	0	0	0	4	1	0	0	1	2	41	0	0	0	1	0	0	9	1	6	0	0	2	9	4	0	0	0	9	0	0	0	8	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	9	0	0	6	4	0	4	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	7	0	0	1	3	0	5	0	0	0	0	0	0	0	0
s057	21557	5934	0	3	3195	1567	1899	0	260	0	306	0	12	1450	0	9	211	0	0	313	0	2167	0	91	0	0	0	0	0	0	16	0	4	0	0	3546	0	0	1	0	89	0	0	0	0	24	15	0	0	0	0	0	0	7	10	0	0	25	0	13	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	11	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	5	75	0	2	0	0	0	0	0	0	0	5	0	0	10	0	0	0	0	0	0	0	2	0	4	0	0	0	0	4	16	1	54	2	0	1	2	0	0	0	5	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	5	6	0	0	0	0	0	0	0	3	0	0	0	0	0	9	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	15	0	0	0	0	1	1	0	0	2	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	6	0	0	0	2	0	0	4	0	0	0	7	3	0	0	0	8	3	2	0	0	0	0	0	0	0	0	0	0	0	0	26	0	31	0	0
s169	21935	1025	17014	5	615	565	28	695	1	122	53	0	0	1	0	0	52	0	0	129	0	0	0	8	0	0	0	76	1	0	152	0	3	0	0	0	2	14	6	0	2	0	156	0	0	0	0	46	22	109	17	0	150	25	1	4	138	141	0	2	0	0	52	0	0	0	0	0	33	0	0	1	1	0	0	9	22	55	0	0	0	0	0	7	0	0	0	18	8	29	20	1	0	0	0	36	0	24	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	7	0	0	2	0	0	0	0	0	0	0	0	8	0	10	0	0	0	0	0	0	0	14	1	0	0	4	0	0	8	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	4	1	0	4	0	0	1	3	5	0	0	0	22	0	0	0	3	0	0	0	0	0	0	9	0	0	0	5	0	0	0	0	0	1	0	24	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	6	0	6	0	0	0	0	6	0	0	0	4	2	9	2	0	0	0	0	0	0	0
s066	21939	6429	9563	15	860	1212	788	438	2	76	0	0	0	2	0	0	351	301	0	1014	0	0	0	33	0	0	2	1	0	0	133	0	0	0	0	0	0	0	0	0	1	0	30	0	0	8	8	87	7	82	2	0	18	1	7	27	67	28	0	0	17	0	0	48	0	0	0	0	18	0	0	12	5	0	0	0	1	8	0	0	4	0	0	0	0	0	10	19	9	5	20	8	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	0	10	0	0	0	0	0	0	0	0	1	2	0	10	0	3	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	2	2	0	0	0	1	2	2	0	0	0	14	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	6	0	0	0	0	0	3	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	4	0	5	0	0	0	0	0	0	0	0	1
s173	22077	814	10690	160	290	1439	38	1178	0	126	145	123	0	0	0	0	111	233	0	2743	0	0	0	26	0	9	1	190	1	0	83	4	1	0	0	0	1319	0	9	0	16	3	205	12	0	3	0	48	9	159	56	0	124	11	6	43	81	38	12	0	0	23	29	7	0	0	0	0	71	13	0	86	10	0	0	6	14	46	0	4	0	0	0	5	0	2	2	22	25	3	6	8	0	0	2	442	0	0	0	0	0	0	4	0	0	0	0	0	8	1	0	0	0	0	0	6	0	2	15	12	0	0	1	0	2	0	3	0	0	0	0	8	0	3	0	0	1	0	0	1	127	0	12	0	1	0	0	6	3	0	1	1	1	3	7	0	0	19	0	0	0	2	1	0	6	0	0	27	1	0	0	0	0	2	3	3	5	0	0	0	2	19	0	0	0	18	0	0	0	3	94	0	11	0	2	0	3	1	0	1	0	0	0	0	0	0	0	0	17	0	4	0	0	0	0	0	1	0	1	0	6	0	2	115	1	0	0	0	8	9	0	0	0	0	0	0	0	0	0	0	3	1	4	0	2	0	0	0	17	0	0	0	0	0	18	0	0	0	0	0	0	0	4	1	0	0	0	1	0	6	5	0	1	1	3	8	0	1	0	0	0	0	0	0
s019	22096	2358	13815	9	314	562	133	95	0	2747	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	5	0	198	0	0	0	0	0	0	0	0	9	1	0	81	0	0	1	3	79	1	113	3	0	13	2	2	0	0	24	0	1	53	0	0	0	8	0	0	0	23	0	0	0	0	0	0	0	291	6	0	0	2	0	0	0	43	20	0	20	6	15	23	3	0	0	0	0	642	0	0	78	0	0	0	0	0	0	6	0	21	0	0	0	0	0	1	0	0	14	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	3	0	4	0	1	6	0	0	0	0	0	0	0	5	0	4	0	0	14	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	4	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	1	0	0	0	0	1	3	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0
s183	22178	5259	4	5618	1538	61	3679	24	556	30	56	0	0	6	0	0	0	0	2	0	0	2927	0	133	0	6	0	4	0	0	64	0	5	0	0	0	0	25	22	0	0	130	0	0	0	66	263	0	0	1	134	82	0	124	3	80	0	39	1	5	1	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	1	1	0	1	15	0	5	1	10	0	14	0	0	0	2	3	0	0	235	0	0	41	0	0	0	0	25	13	6	0	0	0	0	0	0	19	38	214	0	1	0	0	0	2	0	16	2	0	0	5	8	0	0	0	0	1	8	0	9	0	36	0	23	0	0	0	0	31	2	0	0	0	0	0	0	2	5	3	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	22	1	3	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	7	0	46	0	0	0	1	1	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	34	0	1	0	0	0	0	0	0	0	0	0	0	6	1	0	7	0	0	6	4	0	2	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
s012	22221	3648	14589	42	772	1801	257	0	17	0	3	0	0	0	0	6	1	0	0	0	0	0	0	16	0	4	0	0	0	0	248	0	0	0	0	0	0	0	0	62	3	0	186	0	0	2	1	71	0	91	3	0	0	0	8	0	1	50	0	3	2	0	0	0	10	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	16	6	0	26	3	0	0	0	0	0	3	0	91	0	0	0	1	2	0	0	0	13	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	1	0	0	0	1	0	0	1	0	0	1	1	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	4	0	0	0	0	5	0	2	0	0	0	0	0	4	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	2	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0
